"A2A.MI","AMP.MI","ATL.MI","AZM.MI","BGN.MI","BMED.MI","BAMI.MI","BPE.MI","BZU.MI","CPR.MI","CNHI.MI","DIA.MI","ENEL.MI","ENI.MI","EXO.MI","FBK.MI","G.MI","HER.MI","IP.MI","ISP.MI","LDO.MI","MB.MI","MONC.MI","PRY.MI","REC.MI","SPM.MI","SRG.MI","STLA.MI","STM.MI","TIT.MI","TEN.MI","TRN.MI","UCG.MI","UNI.MI","date"
0.984971,7.63107,21.115095,14.98354,22.152958,5.360076,8.46955,6.688066,15.605174,3.755862,5.769965,44.576847,3.060446,10.318057,39.564747,6.24019,12.240965,2.023728,13.342337,1.974482,12.006494,7.325799,11.927115,16.965366,20.808819,9.599152,3.620851,5.722372,5.565207,1.143105,9.154011,3.801944,21.312401,3.957712,"2015-12-28"
1.00348,7.679491,21.347696,15.088046,22.115063,5.388682,8.489201,6.706852,15.792064,3.865766,5.778967,44.198292,3.091965,10.444524,40.641602,6.400735,12.437927,2.073088,13.695712,2.011737,12.128818,7.412812,12.330948,17.471155,21.020079,9.617949,3.700128,5.766389,5.673795,1.158684,9.220225,3.86324,21.645409,3.961028,"2015-12-29"
1.009113,7.742437,21.106478,15.061921,22.115063,5.227773,8.390945,6.612919,15.511732,3.82276,5.706954,44.733807,3.06675,10.265985,40.468536,6.442985,12.343095,2.085002,13.67661,1.983475,12.138226,7.363091,12.133726,17.368286,21.204929,9.386116,3.681834,5.687156,5.669271,1.144079,9.05469,3.835818,21.37484,3.949422,"2015-12-30"
1.009113,7.742437,21.106478,15.061921,22.115063,5.227773,8.390945,6.612919,15.511732,3.82276,5.706954,44.733807,3.06675,10.265985,40.468536,6.442985,12.343095,2.085002,13.67661,1.983475,12.138226,7.363091,12.133726,17.368286,21.204929,9.386116,3.681834,5.687156,5.669271,1.144079,9.05469,3.835818,21.37484,3.949422,"2015-12-31"
0.984971,7.626228,20.598202,14.415288,21.448126,4.973893,8.017578,6.368693,15.231398,3.705688,5.373899,44.484516,2.978498,9.990737,38.737877,6.248639,11.817858,2.079896,13.428293,1.915389,11.639524,7.118621,11.692329,16.605314,20.808819,9.072828,3.680309,5.38334,5.465667,1.097342,8.938816,3.80517,20.746288,3.793567,"2016-01-04"
0.996237,7.684332,20.848034,14.252,21.22076,4.905953,8.076531,6.448535,15.493043,3.767808,5.513422,45.324722,3.035231,10.080006,38.939789,6.210615,11.941871,2.081598,13.628858,1.952644,12.100588,7.110333,11.579631,16.802485,21.451393,9.20441,3.773308,5.525354,5.488288,1.111947,8.95537,3.871305,20.87533,3.881443,"2016-01-05"
0.9898,7.602018,20.460363,13.958076,20.591717,4.594862,7.729365,6.162038,15.231398,3.710467,5.409905,45.056961,2.959587,9.797319,37.180283,6.037394,11.715726,2.078194,13.294582,1.899974,11.818304,6.93216,11.448152,16.219542,21.451393,8.853526,3.739768,5.238023,5.357078,1.076895,8.740176,3.80517,20.030325,3.737194,"2016-01-06"
1.000261,7.660122,20.167458,13.566178,20.280985,4.487589,7.61801,6.021138,14.595977,3.624454,5.26588,44.936935,2.972194,9.722928,36.738007,5.99937,11.693842,2.0833,12.635584,1.867858,11.808894,6.799567,11.5045,16.133816,21.090494,8.696881,3.742816,5.066284,5.284685,1.081763,8.491877,3.814848,19.522491,3.655951,"2016-01-07"
0.993823,7.437388,19.952084,13.193876,19.955091,4.480437,7.303594,5.884934,14.203512,3.614897,5.171365,44.826138,2.948556,9.447682,35.516933,6.143016,11.569826,2.056067,12.349062,1.861435,11.648934,6.633825,11.598415,15.610883,20.694389,8.47758,3.758063,4.858217,5.049407,1.048658,8.169085,3.772909,19.455889,3.591288,"2016-01-08"
0.997847,7.238864,19.831476,13.226534,20.083935,4.512619,7.152937,5.889631,13.913836,3.655514,5.229875,44.124432,2.951708,9.410487,35.190033,5.99092,11.241552,2.102022,11.47995,1.835742,11.7148,6.596533,11.795635,15.842343,20.527142,8.527706,3.797701,4.8384,5.171569,1.044763,8.078044,3.810009,19.480865,3.56476,"2016-01-11"
0.94715,7.505177,20.176071,13.611902,20.258247,4.641346,7.310145,5.842664,13.558748,3.736748,5.220874,44.456818,2.93122,9.432803,35.122726,6.147241,11.402043,2.182018,11.661411,1.872996,11.846532,6.753988,12.622081,16.193821,20.359896,8.89112,3.838103,4.97381,5.189669,1.048658,8.036659,3.87937,19.289387,3.680822,"2016-01-12"
0.936688,7.568123,20.322523,13.311444,20.788769,4.648498,7.61801,6.021138,13.614814,3.79409,5.234375,43.681252,2.975346,9.54439,35.132343,6.202165,11.628186,2.185422,11.317587,1.907682,11.940627,6.828572,12.274598,16.408142,20.403912,8.790869,3.834291,4.907756,5.121801,1.048658,8.086318,3.839044,19.331013,3.689111,"2016-01-13"
0.911742,7.447072,19.986544,12.80198,20.424982,4.487589,7.611458,6.124465,13.20366,3.679407,5.135359,43.219597,2.945403,9.678294,32.545963,6.062743,11.489582,2.156487,11.298485,1.858865,11.404287,6.745701,12.114944,15.945215,19.761337,8.797133,3.819045,4.518042,4.999637,1.031132,8.028381,3.766457,18.789881,3.621133,"2016-01-14"
0.902086,7.311494,19.512724,12.423143,19.788361,4.319527,7.303594,5.809788,12.773817,3.631622,4.847311,41.871582,2.891823,9.336095,30.738398,5.889522,11.234259,2.127553,10.887805,1.799772,10.858538,6.488801,11.776853,15.353701,19.893372,8.295873,3.764161,4.392541,4.746261,0.973684,7.523504,3.722905,18.30702,3.466936,"2016-01-15"
0.873116,7.3696,19.254278,12.181474,19.235102,4.28377,6.812322,5.302547,12.568239,3.586227,4.743793,41.114483,2.839817,9.231947,30.209583,5.754325,10.993524,2.07479,10.906906,1.709848,10.660937,6.178034,12.190074,15.396566,19.21559,7.869801,3.724522,4.263737,4.827704,0.973684,7.457293,3.676126,17.324652,3.342584,"2016-01-18"
0.882773,7.480967,19.633335,12.481929,19.583731,4.326679,6.383276,5.279063,12.820539,3.672239,4.90582,39.858791,2.872911,9.358413,30.786469,5.923321,11.07377,2.159892,10.954659,1.727833,10.896174,6.306485,12.387294,15.722327,19.893372,7.863534,3.794651,4.372725,5.022259,1.019447,7.693176,3.789039,16.725241,3.276262,"2016-01-19"
0.852998,7.263074,19.021677,11.789577,18.492376,4.076375,5.688943,4.893936,11.895442,3.536053,4.752795,39.609505,2.786235,9.045969,28.594303,5.437457,10.63607,2.130957,10.668139,1.63277,10.359836,6.053728,12.039812,15.019362,19.14517,7.04272,3.695555,4.095301,4.963441,0.950803,7.258651,3.6729,15.426515,3.097196,"2016-01-20"
0.86185,7.41802,19.848709,12.325171,18.499954,4.219406,6.275196,5.434053,12.512173,3.610119,4.982333,39.406376,2.876063,9.336095,29.853838,5.627578,10.833035,2.151381,10.96421,1.712417,10.566843,6.389356,12.48121,15.816625,19.127569,6.629179,3.787029,4.356212,5.099178,1.001921,7.531782,3.771296,16.650314,3.204967,"2016-01-21"
0.866678,7.635912,20.512051,12.697474,19.030478,4.49474,5.960781,5.372996,13.082183,3.667461,5.112855,40.782093,2.937524,9.648538,29.815378,5.796574,10.884099,2.199039,10.973761,1.743249,10.773851,6.410074,12.791127,16.313843,19.963793,5.265749,3.811422,4.448687,5.266586,1.030158,7.726283,3.8213,16.625338,3.226522,"2016-01-22"
0.851389,7.524545,20.425903,12.632156,19.068369,4.505467,5.538286,5.232097,12.792504,3.710467,4.910321,42.139343,2.921765,9.529511,29.315411,5.796574,10.657955,2.180316,10.96421,1.694432,10.623301,6.202896,12.669038,15.799479,20.219059,6.241769,3.826668,4.362817,5.298258,1.000947,7.531782,3.811621,15.559718,3.156884,"2016-01-25"
0.873116,7.645596,20.468977,12.658284,18.93195,4.509043,5.882177,5.537381,13.390548,3.751083,5.054345,43.191906,2.962739,9.730369,29.949984,5.897972,10.322387,2.197337,11.021515,1.717556,10.623301,6.302341,12.800519,16.176678,20.183851,6.177062,3.891463,4.630333,5.433995,0.998026,7.697315,3.882596,16.175783,3.151911,"2016-01-26"
0.887601,7.602018,20.512051,12.514587,19.144157,4.505467,5.423656,5.31194,13.269071,3.774976,5.103854,44.022869,2.998985,9.775003,29.440401,6.083868,10.183783,2.234781,11.011964,1.700855,10.218693,6.207039,12.772345,16.073809,20.544748,5.475236,3.925765,4.5907,5.673795,1.011658,7.821464,3.906792,15.684595,3.148595,"2016-01-27"
0.858631,7.432547,20.072693,12.148818,18.643955,4.326679,5.109241,4.912723,12.65234,3.674628,4.995836,43.302696,2.893398,9.797319,28.007803,5.893747,9.767969,2.212655,10.782746,1.614785,10.124598,5.867268,12.377904,15.482289,19.673315,5.639493,3.860971,4.260434,5.510913,0.951289,7.846294,3.848722,14.668926,2.952947,"2016-01-28"
0.885991,7.466441,20.744654,12.638689,18.99258,4.405345,5.580863,5.166343,12.998083,3.85382,5.162364,44.779968,2.969042,9.87915,28.776983,6.00782,10.059768,2.195635,11.155223,1.681586,10.284559,6.10345,12.762953,16.176678,20.06942,5.679313,3.937199,4.23071,5.438519,0.995105,7.846294,3.979379,14.768828,3.117092,"2016-01-29"
0.886796,7.703701,21.149553,12.560308,18.765213,4.419649,5.914928,5.039533,13.072839,3.832317,5.31539,45.084663,2.961163,9.775003,28.613533,6.028944,9.884687,2.251802,11.250731,1.645616,10.303377,5.912847,12.612691,16.296696,20.465527,5.694246,3.952445,4.227408,5.27111,0.967355,7.751112,3.979379,14.643951,3.002688,"2016-02-01"
0.869897,7.572966,21.235701,12.181474,18.431747,4.24086,5.816673,4.696676,12.689718,3.817981,5.112855,45.010803,2.917037,9.306338,27.325155,5.98247,9.512645,2.260312,10.935558,1.589092,10.002275,5.751248,12.556341,15.679462,19.787745,5.505102,3.925765,4.115117,4.963441,0.940579,7.370385,3.943891,14.169416,2.855124,"2016-02-02"
0.863459,7.422862,20.951412,11.776514,16.961449,4.126436,5.233696,4.30779,12.054296,3.736748,4.950829,43.838203,2.858728,9.269142,26.642508,5.707851,9.279205,2.24159,10.840052,1.505591,9.814085,5.490205,12.415469,15.593734,19.532475,5.355777,3.864782,3.949984,4.809606,0.918184,7.395216,3.921309,13.328576,2.714191,"2016-02-03"
0.857826,7.330863,20.882494,11.972464,16.832609,4.1908,5.3123,4.324698,12.437418,3.574281,4.937326,43.1642,2.872911,9.477438,26.729038,5.593779,9.177076,2.221165,10.754096,1.592946,9.635304,5.610368,12.575125,15.77376,18.854691,5.27116,3.857159,3.900444,4.850327,0.905039,7.846294,3.924535,13.445127,2.725797,"2016-02-04"
0.828052,7.117813,20.718807,11.711197,16.681034,4.344558,5.010986,4.234522,12.577584,3.54561,5.247878,41.262207,2.794115,9.321217,26.180998,5.534629,8.929048,2.227973,10.658587,1.531284,9.066032,5.469487,12.049204,15.370844,17.604755,5.176587,3.764161,3.943379,4.66482,0.8695,7.986998,3.801944,13.295275,2.603103,"2016-02-05"
0.787816,6.769185,19.417963,10.724923,15.286526,3.983406,4.555739,3.729161,11.633798,3.378364,4.977833,39.526405,2.756293,8.986456,23.71962,5.331834,8.651837,2.105426,10.056892,1.469621,8.661425,4.95983,11.898941,14.539294,17.10302,3.867508,3.689456,3.553665,4.361675,0.817895,7.751112,3.690644,12.521035,2.472119,"2016-02-08"
0.769308,6.71108,19.176743,10.47019,15.559366,3.801042,4.162721,3.648377,11.474942,3.430927,4.743793,39.794159,2.753141,8.629379,22.700453,5.06989,8.301679,2.120745,10.104647,1.378412,8.383844,4.682213,11.654765,14.127805,17.235052,3.65248,3.652868,3.454584,4.280233,0.847105,7.304172,3.65677,11.530342,2.375953,"2016-02-09"
0.779367,6.8515,19.917625,11.084163,16.643139,4.147891,4.624518,3.900119,12.297253,3.509771,5.121857,40.394306,2.778356,8.651694,24.383038,5.200862,8.739377,2.142871,10.267009,1.577531,8.72729,5.034414,11.880157,14.925066,17.877626,3.603701,3.668113,3.656047,4.339956,0.882645,7.370385,3.701935,12.903992,2.619684,"2016-02-10"
0.785804,6.585188,19.056137,10.130545,16.165674,4.076375,4.221674,3.526264,11.465599,3.316244,4.653779,40.412773,2.677497,8.130958,23.806152,5.234662,7.99529,2.069684,9.980488,1.469621,8.120379,4.769227,11.551458,14.102087,18.027269,3.17066,3.599508,3.467796,4.225938,0.803776,7.151054,3.629348,11.99655,2.417404,"2016-02-11"
0.79023,6.541609,19.46965,10.221989,16.461246,4.276618,4.706397,3.932056,11.306745,3.366418,5.031842,40.200417,2.787811,8.674012,25.065685,5.348734,8.133894,2.137765,10.629936,1.538992,8.336797,4.860385,11.927115,14.264967,18.696249,3.000429,3.65744,3.589994,4.296521,0.836395,7.722146,3.713227,13.694883,2.492016,"2016-02-12"
0.807129,6.677186,19.831476,10.783708,17.181238,4.355285,5.050289,4.330335,11.792652,3.42376,5.220874,42.000847,2.882366,8.882308,25.834866,5.585329,8.462169,2.187124,11.050167,1.592946,8.741405,5.001266,12.321554,14.710748,19.44445,3.016357,3.747391,3.748521,4.387012,0.853434,7.895954,3.787426,14.169416,2.682689,"2016-02-15"
0.795058,6.880552,19.97793,10.476722,16.991768,4.419649,5.223871,4.540746,11.727242,3.340137,5.121857,42.287067,2.863456,8.815356,25.95986,5.52618,8.491349,2.171806,11.241181,1.567253,8.647309,5.046845,12.537558,14.590728,19.294811,3.076087,3.712326,3.689074,4.341767,0.798421,7.651794,3.764844,14.236018,2.604761,"2016-02-16"
0.80391,7.15655,19.943468,11.365022,17.651125,4.473286,5.351602,4.649708,12.091675,3.421371,5.342394,42.388634,2.871335,9.098042,27.075172,5.619128,8.688313,2.185422,12.177151,1.604508,8.760222,5.142146,13.101044,15.173674,19.655706,3.359804,3.735193,3.877326,4.50284,0.830066,8.115288,3.822914,14.585675,2.704243,"2016-02-17"
0.832076,7.15655,19.805632,11.691604,17.681442,4.423225,5.056839,4.621529,12.568239,3.385532,5.234375,43.339626,2.858728,8.904625,26.777113,5.564204,8.629951,2.182018,12.177151,1.526145,8.873138,4.992979,12.931998,15.053657,20.10463,3.445417,3.748915,3.850905,4.737213,0.862197,8.015968,3.780974,13.778132,2.689321,"2016-02-18"
0.818395,6.977394,19.693636,11.27358,17.416183,4.426801,4.87998,4.345364,12.586928,3.416592,5.121857,43.191906,2.852424,8.867431,26.652122,5.500831,8.542414,2.163296,12.03389,1.495314,8.755519,4.951543,12.950781,15.250826,20.131037,3.29211,3.741292,3.75843,4.701017,0.833474,7.75525,3.772909,13.303599,2.627974,"2016-02-19"
0.844951,7.108129,19.865936,11.469527,17.787544,4.555529,5.272999,4.785912,12.998083,3.466766,5.351396,44.539917,2.937524,9.187312,27.402073,5.640253,8.848801,2.221165,12.320409,1.54413,8.887251,5.150434,13.091652,15.705178,20.430319,3.484241,3.796176,3.913655,4.904621,0.879724,8.08218,3.892273,14.227691,2.705901,"2016-02-22"
0.830466,6.967709,19.779785,11.319299,17.401022,4.516194,5.050289,4.604621,12.577584,3.461987,5.238877,43.902843,2.866607,8.986456,26.56559,5.661377,8.841506,2.190528,12.329961,1.503022,8.934299,5.021984,12.791127,15.405136,18.617027,3.538994,3.759587,3.798062,4.782459,0.865118,7.788358,3.8584,13.861385,2.646212,"2016-02-23"
0.824833,6.890236,19.383501,10.933934,16.991768,4.416073,4.804652,4.311548,12.306597,3.421371,5.013839,44.586079,2.789387,8.763282,26.921333,5.703626,8.739377,2.193933,12.148498,1.451637,8.586148,4.968117,12.453035,15.182246,18.555408,3.484241,3.724522,3.646139,4.547182,0.844671,7.428322,3.776135,13.62828,2.579891,"2016-02-24"
0.833685,7.272758,19.745325,11.27358,17.575336,4.505467,4.709672,4.418633,12.689718,3.507382,5.247878,45.232395,2.866607,8.993896,27.767435,5.847273,8.921752,2.217761,12.129396,1.477329,8.628491,5.038558,12.875649,15.739472,19.118761,3.434467,3.793127,3.798062,4.624099,0.880697,7.440738,3.876144,13.952963,2.661134,"2016-02-25"
0.845756,7.263074,19.624718,11.567503,17.590494,4.58771,4.840678,4.501293,13.128905,3.48349,5.3829,44.936935,2.902854,9.455121,29.180805,5.944446,9.315681,2.229676,12.282207,1.501737,8.793157,5.167008,13.101044,15.98808,19.303614,3.583791,3.794651,4.019341,4.741736,0.891895,8.135978,3.893887,14.077838,2.831911,"2016-02-26"
0.850584,7.166234,19.650562,11.606691,17.817862,4.648498,4.961859,4.424269,13.166283,3.464376,5.522424,44.909233,2.918613,9.633658,29.334639,5.957121,9.344861,2.212655,12.234454,1.504306,8.971936,5.187726,13.448526,16.116671,19.550081,3.782891,3.794651,4.191078,4.796031,0.875342,8.318066,3.874531,14.302621,2.828595,"2016-02-29"
0.865873,7.263074,20.529284,12.148818,18.234695,4.687831,5.063388,4.490022,13.521369,3.586227,5.49992,45.250858,2.94698,9.931226,29.776918,6.037394,9.41781,2.178614,12.578279,1.532568,9.588257,5.399047,13.683311,16.390995,19.717321,3.782891,3.838103,4.412357,4.886523,0.904553,8.516706,3.927762,14.643951,2.918129,"2016-03-01"
0.857022,7.15655,20.296679,12.370892,18.431747,4.684256,5.423656,4.710765,13.371861,3.6364,5.423407,44.549149,2.948556,10.005615,29.921141,5.98247,9.563709,2.149679,12.616482,1.590377,9.409476,5.606225,13.683311,16.279552,19.286013,3.864521,3.805324,4.518042,4.895573,0.919158,8.458772,3.855175,15.401539,2.938025,"2016-03-02"
0.855412,7.074234,20.253605,12.390486,18.704584,4.852317,5.459682,4.629044,13.390548,3.655514,5.531425,43.764347,2.921765,10.139519,29.921141,6.033169,9.556415,2.125851,12.654685,1.654608,9.428297,5.626943,13.476701,16.305269,19.030743,3.837643,3.773308,4.617122,4.931768,0.97125,8.640856,3.856787,15.493116,2.939683,"2016-03-03"
0.855412,7.069393,20.41729,12.61256,19.106262,4.877347,5.230422,4.64783,13.437269,3.712856,5.693452,44.641479,2.926493,10.072566,29.632698,5.98247,9.461579,2.119043,12.683336,1.621208,9.37184,5.519209,13.946273,16.373852,18.951519,3.952125,3.768734,4.633635,4.859375,0.993158,8.988477,3.83743,15.151783,2.894916,"2016-03-04"
0.847365,7.112971,20.124384,12.109626,19.015318,4.755772,5.017537,4.407361,13.371861,3.720024,5.729458,44.706108,2.885519,10.109763,28.959665,5.7839,9.293796,2.107128,12.626033,1.582669,9.249516,5.361755,14.152884,16.39957,19.118761,4.238828,3.736719,4.603911,4.836753,0.956645,9.087797,3.785813,14.802128,2.79875,"2016-03-07"
0.838513,6.880552,20.236376,12.272917,18.939528,4.845165,4.99461,4.343485,13.792358,3.66985,5.553929,44.761505,2.89655,9.856833,28.546228,5.652927,9.388629,2.124149,12.329961,1.5968,9.437705,5.432195,14.228015,16.433861,18.749062,3.61266,3.741292,4.399146,4.759836,0.972224,8.756731,3.743874,14.927005,2.739062,"2016-03-08"
0.842537,6.924131,20.150227,12.527651,18.947107,4.84159,4.857054,4.392331,13.596126,3.722413,5.580933,42.665619,2.984802,9.968421,28.546228,5.581104,9.468875,2.110533,12.44457,1.61607,9.494164,5.44877,14.744545,16.476725,19.101158,3.718183,3.745866,4.422265,4.759836,0.987316,8.922263,3.780974,15.051884,2.833569,"2016-03-09"
0.861045,6.895079,20.520666,12.619093,18.80311,4.916681,4.77845,4.431783,13.558748,3.746305,5.396403,42.240902,3.000561,9.62622,28.027031,5.7839,9.454285,2.147977,12.205802,1.634055,9.277745,5.531641,14.199841,16.030943,18.731459,3.572841,3.809898,4.293461,4.669344,0.962,8.616027,3.810009,15.401539,2.792119,"2016-03-10"
0.917375,7.06455,21.020329,13.017524,19.651943,5.002499,5.214046,4.800003,14.025969,3.798868,5.580933,41.880817,3.082509,9.908907,29.719233,5.914871,10.140013,2.1667,12.263106,1.756095,9.91759,6.012293,14.378279,16.699614,19.039541,3.829679,3.899086,4.481712,4.841277,1.014579,8.922263,3.897114,16.858438,2.979476,"2016-03-11"
0.891624,7.117813,20.925568,12.860764,19.879305,4.98462,5.351602,4.865756,14.446468,3.990006,5.742961,43.090332,3.073054,9.960982,29.853838,5.940221,10.052472,2.144573,12.702438,1.720125,10.209284,6.074445,14.472192,16.768194,19.286013,3.84063,3.860971,4.610516,4.827704,1.004842,8.880879,3.914857,16.658638,3.00103,"2016-03-14"
0.88921,7.054865,20.848034,12.560308,19.992989,4.948863,5.272999,4.706069,13.932524,4.073629,5.567431,42.471729,3.065174,9.819635,29.430788,5.957121,9.994113,2.187124,12.473222,1.70214,10.105779,5.871412,14.199841,16.502439,19.153973,3.710219,3.880028,4.494923,4.728163,1.018474,8.78156,3.901953,16.358932,2.997714,"2016-03-15"
0.893234,7.132339,20.710196,12.61256,19.992989,4.86662,5.099415,4.696676,13.904491,4.126192,5.504421,42.037777,3.069902,9.946102,29.632698,5.893747,10.103538,2.161594,12.463672,1.664886,10.312788,5.896273,14.077753,16.553877,19.250799,3.673386,3.834291,4.607214,4.750786,1.005816,8.880879,3.8955,16.292332,3.044139,"2016-03-16"
0.898062,7.287285,20.865261,12.638689,19.826256,4.930983,4.375607,4.386695,13.997935,4.169198,5.454912,41.474564,3.096693,10.12464,29.219261,5.843048,10.125422,2.188827,12.368164,1.618639,10.143417,5.535784,13.767836,16.853924,19.18038,3.720174,3.944822,4.580792,4.646722,0.986342,9.038138,3.935827,15.609669,3.047455,"2016-03-17"
0.895648,7.39381,20.908339,13.037116,20.053619,4.891651,4.483686,4.435541,14.025969,4.154862,5.544928,41.991611,3.085661,10.21391,29.565395,5.826148,9.957638,2.238186,12.520975,1.600654,10.510386,5.585506,13.786619,16.759623,18.951519,3.776917,3.979125,4.702991,4.633147,0.983421,8.872603,3.951957,15.334938,3.059061,"2016-03-18"
0.9045,7.364757,20.934181,13.01099,19.788361,4.905953,4.748974,4.474992,14.138101,4.16203,5.585434,42.176273,3.088813,10.21391,30.680704,5.914871,9.840918,2.205847,12.186701,1.617354,10.491567,5.614511,13.711487,16.811058,18.942717,3.648498,4.009616,4.683175,4.598076,1.013605,8.831221,3.960021,15.543067,3.03419,"2016-03-21"
0.88921,7.660122,21.106478,12.893419,19.447313,4.930983,4.768624,4.46372,14.110069,4.157252,5.625941,41.705387,3.077781,10.265985,30.536486,5.98247,9.716904,2.188827,12.415916,1.61607,10.604483,5.510923,13.617573,16.751049,18.995531,3.68135,4.040108,4.699688,4.522396,1.018474,9.02986,4.013252,15.368237,3.029217,"2016-03-22"
